field1,field2,field3,field4,field5,field6,_GC_TYPE,_CLEANADDR,_PNU,_X,_Y
2015,2015-01-19,주유소,휴업,태전착한주유소,대구광역시 북구 태전로14 (태전동),정,대구광역시 북구 태전로 14 (태전동),2723012600101480007,128.54606507494626,35.9220651796025
2015,2015-01-16,주유소,휴업,효재주유소,경기도 안양시 동안구 관악대로305 (관양동),정,경기도 안양시 동안구 관악대로 305 (관양동),4117310200113850003,126.95679724251579,37.40336667660494
2015,2015-01-13,주유소,신규등록,현대석문공단주유소,충남 당진시 석문면 통정리 67-1,정,충청남도 당진시 석문면 통정리 67-1,4427032021100670001,126.6027002464887,36.98127976366693
2015,2015-01-16,주유소,휴업,만땅주유소,경기도 동두천시 강변로290 (지행동),정,경기도 동두천시 강변로 290 (지행동),4125010200106610001,127.04583959062872,37.89659428432398
2015,2015-01-15,주유소,휴업,오성주유소,경상북도 구미시 구미중앙로352-48 (신평동,정,경상북도 구미시 구미중앙로 352-48 (신평동),4719011100102520003,128.36138683800627,36.11578348358511
2015,2015-01-16,주유소,폐업,중앙주유소,경기도 수원시 권선구 권광로119 (권선동),정,경기도 수원시 권선구 권광로 119 (권선동),4111313700110220005,127.03025322647889,37.258622264945586
2015,2015-01-20,주유소,폐업,설매주유소,경남 진주시 대곡면 진의로 1380,정,경상남도 진주시 진의로 1380 (대곡면),4817040021100080002,128.1762110485074,35.27838238405018
2015,2015-01-16,주유소,폐업,광해주유소,인천광역시 남동구 인주대로523 (구월동),유,인천광역시 남동구 인주대로 524 (구월동),2820010100111210000,126.69497207592913,37.450173715779684
2015,2015-01-20,주유소,휴업,영일고속주유소,경상북도 포항시 북구 용흥로22 (용흥동),정,경상북도 포항시 북구 용흥로 22 (용흥동),4711311700101240001,129.35698864022163,36.033083105474546
2015,2015-01-20,주유소,휴업,한송주유소,제주특별자치도 서귀포시 상모로309-1 (대정읍),정,제주특별자치도 서귀포시 상모로 309-1 (대정읍),5013025021139600000,126.25621783830871,33.22253515363904
2015,2015-01-20,주유소,폐업,좋은기름나라주유소,부산광역시 사하구 감천로199 (감천동),정,부산광역시 사하구 감천로 199 (감천동),2638010800102960001,129.01030062139085,35.08228372689915
2015,2015-01-19,주유소,휴업,동성종합상사도개주유소,경상북도 구미시 도안로430 (도개면),정,경상북도 구미시 도안로 430 (도개면),4719033022107620001,128.31387092578134,36.32331245784199
2015,2015-01-20,주유소,신규등록,청남셀프주유소,경상남도 함안군 삼칠로306 (칠서면),정,경상남도 함안군 삼칠로 306 (칠서면),4873035022108450001,128.5096273424541,35.32005328423088
2015,2015-01-20,주유소,폐업,만남주유소,경상남도 김해시 금관대로943 (풍유동),유,경상남도 김해시 금관대로 947-12 (풍유동),4825011100102670013,128.84474574363443,35.21354418008557
2015,2015-01-20,주유소,휴업,도리원주유소,경상북도 의성군 경북대로4552 (봉양면),정,경상북도 의성군 경북대로 4552 (봉양면),4773038040102160000,128.58026986964393,36.30343930835379
2015,2015-01-19,주유소,폐업,우송주유소,대전광역시 서구 계룡로692 (용문동),정,대전광역시 서구 계룡로 692 (용문동),3017010500102500003,127.3967785139403,36.33502859974072
2015,2015-01-21,주유소,휴업,대경주유소,경상북도 영주시 선비로22 (휴천동),정,경상북도 영주시 선비로 22 (휴천동),4721010400103150015,128.62631076901909,36.80755413125452
2015,2015-01-20,주유소,휴업,씨앤에스에너지(주)온산공단주유소,울산광역시 울주군 산암로39 (온산읍),유,울산광역시 울주군 산암로 42 (온산읍),3171025021108610000,129.33513102704055,35.437629208715634
2015,2015-01-22,주유소,휴업,의성주유소,경북 의성군 단촌면 경북대로 6229,정,경상북도 의성군 경북대로 6229 (단촌면),4773031036102010002,128.67834016132556,36.39318550944078
2015,2015-01-22,주유소,휴업,목화주유소,서울특별시 강서구 국회대로251 (화곡동),정,서울특별시 강서구 국회대로 251 (화곡동),1150010300107850002,126.8630233229725,37.530036044115334
2015,2015-01-21,주유소,신규등록,천봉주유소,충북 보은군 보은읍 학림리 334-10 외3필지,정,충청북도 보은군 보은읍 학림리 334-10,4372025038103340010,127.71875726220553,36.53390422361804
2015,2015-01-23,주유소,신규등록,능주농협주유소,전라남도 화순군 능주면 화보로 3545,정,전라남도 화순군 화보로 3545 (능주면),4679035032102250001,126.94917525921105,35.012976050304026
2015,2015-01-20,주유소,폐업,㈜용현주유소,인천광역시 남구 독배로377 (용현동),유,인천광역시 미추홀구 독배로 376 (용현동),2817710200102050025,126.64856285425421,37.45337461119535
2015,2015-01-22,주유소,휴업,북방주유소,강원도 홍천군 영서로2903 (북방면,정,강원특별자치도 홍천군 영서로 2903 (북방면),5172038026102150003,127.83838557735943,37.718970817389106
2015,2015-01-23,주유소,휴업,강변주유소,충청남도 공주시 창벽로450-3 (상왕동),정,충청남도 공주시 창벽로 450-3 (상왕동),4415011700100390002,127.18370976348157,36.444415169073565
2015,2015-01-21,주유소,휴업,동양주유소,경상남도 거제시 거제대로2802 (일운면),정,경상남도 거제시 거제대로 2802 (일운면),4831031026105140003,128.7098148793398,34.85060209726948
2015,2015-01-22,주유소,휴업,GS칼텍스㈜ 직영 대유점,경기도 시흥시 수인로2722 (금이동),정,경기도 시흥시 수인로 2722 (금이동),4139011000101360003,126.83160188531046,37.40580665635802
2015,2015-01-24,주유소,휴업,삼정주유소,충북 충주시 소태면 구룡로 795,정,충청북도 충주시 구룡로 795 (소태면),4313043026104950007,127.87774974874253,37.10172215622566
2015,2015-01-22,주유소,폐업,소호주유소,울산광역시 울주군 삼동로64 (삼동면),정,울산광역시 울주군 삼동로 64 (삼동면),3171040022114060015,129.0979461700563,35.497564174155656
2015,2015-01-28,주유소,폐업,호남제2주유소,전라북도 전주시 덕진구 온고을로479 (여의동),유,전북특별자치도 전주시 덕진구 온고을로 480 (여의동),5211313000108570000,127.07711414097969,35.8525931393123
2015,2015-01-30,주유소,폐업,흥구석유㈜ 흥구중산주유소,경상북도 경산시 대학로9 (중산동),유,경상북도 경산시 대학로 11 (중산동),4729011000104880000,128.7240117372262,35.8353398712676
2015,2015-01-23,주유소,휴업,다압주유소,전남 광양시 다압면 섬진강매화로 1905,정,전라남도 광양시 섬진강매화로 1905 (다압면),4623036023102570004,127.69138606101515,35.10265991817451
2015,2015-01-28,주유소,신규등록,전주나들목주유소,전북 전주시 덕진구 온고을로 757(반월동),정,전북특별자치도 전주시 덕진구 온고을로 757 (반월동),5211312300107620009,127.06145264521663,35.870645276227954
2015,2015-01-23,주유소,휴업,일월주유소,충청남도 공주시 차령로3953 (정안면),정,충청남도 공주시 차령로 3953 (정안면),4415037036100500027,127.12192299527001,36.640627104349626
2015,2015-01-30,주유소,휴업,비인주유소,충청남도 서천군 비인로214 (비인면),정,충청남도 서천군 비인로 214 (비인면),4477040021105460001,126.59947156909605,36.14278845883066
2015,2015-01-29,주유소,신규등록,안덕하나주유소,제주 서귀포시 안덕면 상창리 1316-9번지,정,제주특별자치도 서귀포시 안덕면 상창리 1316-9,5013031024113160009,126.35963714042931,33.2777023358488
2015,2015-01-28,주유소,폐업,영목주유소,강원도 영월군 영월로2070 (영월읍),유,강원특별자치도 영월군 영월로 2071 (영월읍),5175025024105740050,128.4774119200288,37.1807761607995
2015,2015-01-30,주유소,신규등록,㈜좋은에너지,충청북도 충주시 충원대로 2508 (소태면),정,충청북도 충주시 충원대로 2508 (소태면),4313043025100060004,127.88442483757116,37.12655317451437
2015,2015-02-02,주유소,신규등록,송도행복주유소,인천광역시 연수구 송도동 158-4,정,인천광역시 연수구 송도동 158-4,2818510600101580004,126.66050665100623,37.38385219105335
2015,2015-02-02,주유소,휴업,꿈동산주유소,서울특별시 강북구 월계로191 (번동),정,서울특별시 강북구 월계로 191 (번동),1130510200101060000,127.04525860739604,37.62114391396654
2015,2015-01-30,주유소,휴업,곰돌이주유소,경기도 평택시 서동대로1941 (안중읍),정,경기도 평택시 서동대로 1941 (안중읍),4122025323100470002,126.95933176294903,37.003124606975064
2015,2015-02-03,주유소,폐업,은경주유소,경상남도 김해시 금관대로1279 (내동),정,경상남도 김해시 금관대로 1279 (내동),4825010800104950000,128.85986273486256,35.23894527297353
2015,2015-02-03,주유소,휴업,상승주유소,경기도 이천시 경충대로758 (장호원읍),정,경기도 이천시 경충대로 758 (장호원읍),4150025029103320005,127.57674909577723,37.166610061700226
2015,2015-01-30,주유소,휴업,푸른별주유소,경상북도 포항시 북구 해안로1496 (흥해읍),정,경상북도 포항시 북구 해안로 1496 (흥해읍),4711325044103490000,129.39253674284393,36.14127430554023
2015,2015-02-02,주유소,휴업,한동주유소,제주특별자치도 제주시 일주동로2763 (구좌읍),정,제주특별자치도 제주시 일주동로 2763 (구좌읍),5011025630117580006,126.82194965217718,33.54093983695866
2015,2015-02-03,주유소,휴업,㈜원흥 광주지점,광주광역시 남구 독립로143 (월산동),정,광주광역시 남구 독립로 143 (월산동),2915510400100520010,126.90335729287477,35.14620285652065
2015,2015-02-03,주유소,폐업,인보주유소,인천광역시 부평구 경인로890 (부평동),유,인천광역시 부평구 경인로 889 (부평동),2823710100107540085,126.71897471934206,37.48592473782991
2015,2015-02-02,주유소,휴업,터널주유소,경기도 남양주시 경춘로1757 (화도읍),정,경기도 남양주시 경춘로 1757 (화도읍),4136025622103580005,127.28560858369364,37.65756085441226
2015,2015-02-02,주유소,휴업,㈜대천에너지,충청남도 보령시 왕대산길47 (남곡동),정,충청남도 보령시 왕대산길 47 (남곡동),4418010800103150000,126.56974601073789,36.337889955836246
2015,2015-01-28,주유소,휴업,대웅에너지주유소,대전광역시 중구 대종로555 (선화동),정,대전광역시 중구 대종로 555 (선화동),3014010200101360003,127.42071773038911,36.332362139038466
2015,2015-02-05,주유소,폐업,태광주유소,경상남도 창녕군 남지중앙로93 (남지읍),정,경상남도 창녕군 남지중앙로 93 (남지읍),4874025321109930011,128.47975136840012,35.39215017906859
2015,2015-02-03,주유소,휴업,현우주유소,전북 부안군 보안면 부안로 1458,정,전북특별자치도 부안군 부안로 1458 (보안면),5280035023100490008,126.6685960298189,35.638444519245816
2015,2015-02-03,주유소,폐업,선진주유소,경남 사천시 용현면 진삼로 976,정,경상남도 사천시 진삼로 976 (용현면),4824033026104690001,128.06776771146605,35.04263973081906
2015,2015-02-03,주유소,휴업,공주대주유소,충청남도 공주시 무령로435 (신관동,정,충청남도 공주시 무령로 435 (신관동),4415012000100560002,127.14081643658815,36.4655375411872
2015,2015-02-05,주유소,폐업,세영주유소,경기도 남양주시 수레로973 (화도읍,정,경기도 남양주시 수레로 973 (화도읍),4136025630107570000,127.29185303642004,37.63311792972404
2015,2015-02-06,주유소,신규등록,미래로self주유소,경기도 파주시 미래로292 (동패동),정,경기도 파주시 미래로 292 (동패동),4148011300100200001,126.74649013457726,37.704345468690285
2015,2015-02-05,주유소,폐업,장산주유소,부산광역시 해운대구 재반로86 (재송동),정,부산광역시 해운대구 재반로 86 (재송동),2635010400111240004,129.12571778347905,35.18628442826181
2015,2015-02-03,주유소,신규등록,㈜OS에너지부전주유소,부산광역시 부산진구 신천대로 132 (부전동),정,부산광역시 부산진구 신천대로 132 (부전동),2623010300105770002,129.05293221266135,35.15406948072223
2015,2015-02-06,주유소,폐업,유신주유소,경기도 포천시 금강로2634번길46 (내촌면),정,경기도 포천시 금강로2634번길 46 (내촌면),4165032025102330007,127.25142336615241,37.80517572325804
2015,2015-02-10,주유소,휴업,㈜제이케이에너지 송전IC주유소,경기도 용인시 처인구 경기동로634 (이동면),정,경기도 용인시 처인구 경기동로 634 (이동읍),4146125621109380005,127.19175050941861,37.14195048159306
2015,2015-02-06,주유소,휴업,미래주유소,경상남도 사천시 서삼로1199 (축동면),정,경상남도 사천시 서삼로 1199 (축동면),4824034027103380001,128.04906544748007,35.093092126172266
2015,2015-02-09,주유소,폐업,삼성주유소,서울특별시 은평구 증산로379 (신사동),정,서울특별시 은평구 증산로 379 (신사동),1138010900103380001,126.91291946724505,37.59017346310004
2015,2015-02-04,주유소,휴업,제이앤비코리아㈜ 천지주유소,충청북도 청주시 흥덕구 직지대로677 (봉명동),정,충청북도 청주시 흥덕구 직지대로 677 (봉명동),4311311500107530000,127.46834727181195,36.64311206054832
2015,2015-02-05,주유소,신규등록,금곡농협주유소,"경남 진주시 금곡면 월아산로113(두문리 609-2,610-3)",정,경상남도 진주시 월아산로 113 (금곡면),4817033027106090002,128.18682180728777,35.09190212427625
2015,2015-02-10,주유소,휴업,짱구주유소,전라북도 익산시 여강로417 (망성면),정,전북특별자치도 익산시 여강로 417 (망성면),5214038025110380042,127.0556945850602,36.085157433079
2015,2015-02-05,주유소,휴업,동구주유소,인천광역시 동구 송미로50 (송림동),정,인천광역시 동구 송미로 50 (송림동),2814010700100080547,126.65101587171465,37.48259195091872
2015,2015-02-10,주유소,휴업,신덕주유소,충청북도 충주시 신덕로703 (신니면),정,충청북도 충주시 신덕로 703 (신니면),4313035021102990003,127.72876231736603,36.99904016359272
2015,2015-02-11,주유소,휴업,금호주유소,경기도 의왕시 안양판교로128 (포일동),유,경기도 의왕시 안양판교로 127 (포일동),4143010900105050020,126.98686012851839,37.39360276764189
2015,2015-02-02,주유소,신규등록,KH에너지㈜직영 양주주유소(일산방향),경기도 양주시 장흥면 서울외곽순환고속도로58(장흥면),대,경기도 양주시 장흥면,4163034000000000000,126.96850924769248,37.717489058809676
2015,2015-02-11,주유소,폐업,이화주유소,강원도 평창군 경강로2506 (용평면),정,강원특별자치도 평창군 경강로 2506 (용평면),5176035023106040000,128.4772539968895,37.625569088228765
2015,2015-02-09,주유소,휴업,한겨레주유소,충청북도 충주시 중원대로2410 (살미면),정,충청북도 충주시 중원대로 2410 (살미면),4313031021102640000,127.96137225862094,36.902792957935155
2015,2015-02-10,주유소,신규등록,세종행복 새롬점&버거킹,세종특별자치시 세종시 어울로 77(새롬동),정,세종특별자치시 어울로 77 (새롬동),3611010800106090000,127.25371749495766,36.48191362619369
2015,2015-02-10,주유소,휴업,예일주유소,"인천광역시 계양구 벌말로295 (동양동,예일주유소)",정,인천광역시 계양구 벌말로 295 (동양동),2824511000100830003,126.76915002376974,37.55747803951078
2015,2015-02-11,주유소,휴업,대영석유,충남 논산시 취암동 1035-11,정,충청남도 논산시 취암동 1035-11,4423010500110350011,127.09309899055876,36.20572768341073
2015,2015-02-11,주유소,폐업,(유)나들목주유소,전라북도 전주시 덕진구 원반월길7 (반월동),유,전북특별자치도 전주시 덕진구 원반월길 9 (반월동),5211312300107580002,127.06122213549708,35.87200179775882
2015,2015-02-09,주유소,휴업,돈방석주유소,경기도 부천시 오정구 역곡로449 (고강동),정,경기도 부천시 오정구 역곡로 449 (고강동),4119610500104800002,126.8155125630954,37.524678637419555
2015,2015-02-11,주유소,폐업,㈜안국에너지 유성주유소,경기도 수원시 팔달구 중부대로159 (우만동),유,경기도 수원시 팔달구 중부대로 161 (우만동),4111514000101530007,127.0339159575644,37.278067511017824
2015,2015-02-03,주유소,폐업,둔촌주유소,서울특별시 강동구 양재대로1382 (둔촌동),정,서울특별시 강동구 양재대로 1382 (둔촌동),1174010600105170002,127.13728003718245,37.529339379063074
2015,2015-02-12,주유소,휴업,고단주유소,강원도 강릉시 백두대간로124 (왕산면),정,강원특별자치도 강릉시 백두대간로 124 (왕산면),5115032024100090000,128.84850691870767,37.52587823949696
2015,2015-02-13,주유소,휴업,문덕화물제2주유소,경상북도 포항시 남구 냉천로542 (오천읍),정,경상북도 포항시 남구 냉천로 542 (오천읍),4711125622105850020,129.4037330777218,35.947185045107275
2015,2015-02-11,주유소,휴업,광석동주유소,경기도 시흥시 동서로633 (광석동),정,경기도 시흥시 동서로 633 (광석동),4139012100101380002,126.81702535896368,37.38384141226232
2015,2015-02-11,주유소,휴업,곡강주유소,경상북도 포항시 북구 동해대로1758 (흥해읍),정,경상북도 포항시 북구 동해대로 1758 (흥해읍),4711325040100500006,129.34703730620313,36.1281360750756
2015,2015-02-11,주유소,휴업,기장연곡주유소,부산광역시 기장군 기장대로 228-38,정,부산광역시 기장군 기장대로 228-38 (기장읍),2671025027107790001,129.21259340479898,35.2177998944406
2015,2015-02-16,주유소,폐업,강변북로주유소,경기도 남양주시 강변북로776 (가운동),유,경기도 남양주시 강변북로 716 (수석동),4136010800102630000,127.17398652219605,37.59307531436827
2015,2015-02-05,주유소,신규등록,하늘빛주유소,충남 서산시 온석동 344-1 (서령로 249),정,충청남도 서산시 온석동 344-1,4421010400103440001,126.47037943335225,36.79991546143969
2015,2015-02-16,주유소,휴업,연평주유소,경기도 남양주시 진접읍 사릉로826,정,경기도 남양주시 사릉로 826 (진접읍),4136025324107680000,127.17163335985595,37.688222092685585
2015,2015-02-16,주유소,등록취소,중앙제3주유소,경기도 동두천시 강변로814,정,경기도 동두천시 강변로 814 (동두천동),4125010700104200002,127.05195598588006,37.93842514488658
2015,2015-02-12,주유소,폐업,태양해상급유㈜,부산광역시 동구 중앙대로286번길3-1 (초량동),정,부산광역시 동구 중앙대로286번길 3-1 (초량동),2617010100111630009,129.0440379970748,35.12209521285015
2015,2015-02-11,주유소,폐업,현대오일뱅크㈜직영 태윤주유소,경기도 수원시 장안구 송원로59 (송죽동),유,경기도 수원시 장안구 송원로 57 (송죽동),4111113500105050001,127.00800904681128,37.30041017478414
2015,2015-02-13,주유소,휴업,수색제일주유소,서울시 은평구 수색로 236,정,서울특별시 은평구 수색로 236 (수색동),1138010100101540005,126.8976930646761,37.58109052360399
2015,2015-02-16,주유소,폐업,대진주유소,울산광역시 울주군 헌양길157 (언양읍),정,울산광역시 울주군 헌양길 157 (언양읍),3171025331101780005,129.1180256934236,35.566672608028234
2015,2015-02-12,주유소,휴업,거성석유㈜,서울 송파구 백제고분로 475,정,서울특별시 송파구 백제고분로 475 (방이동),1171011100101070008,127.11355014017762,37.512990364012424
2015,2015-02-10,주유소,휴업,박물관주유소,전라북도 익산시 무왕로2269 (왕궁면),유,전북특별자치도 익산시 무왕로 2243-8 (왕궁면),5214041032106840066,127.09458625975606,35.99024843182681
2015,2015-02-16,주유소,폐업,치악파크주유소,강원도 원주시 치악로447 (신림면),정,강원특별자치도 원주시 치악로 447 (신림면),5113039022105440001,128.04553167276617,37.2553194323717
2015,2015-02-23,주유소,폐업,고척주유소,서울특별시 구로구 고척로239 (고척동),정,서울특별시 구로구 고척로 239 (고척동),1153010600101890000,126.85958073238207,37.50668567442331
2015,2015-02-16,주유소,휴업,서양새마을금고주유소,광주광역시 남구 독립로140 (월산동),정,광주광역시 남구 독립로 140 (월산동),2915510400100550007,126.90388009218162,35.14606597039597
2015,2015-02-17,주유소,폐업,부곡주유소,경북 김천시 김천로9,정,경상북도 김천시 김천로 9 (부곡동),4715011400104020008,128.10488011448078,36.12500987194789
2015,2015-02-23,주유소,폐업,한진주유소,부산광역시 부산진구 가야대로417 (개금동),유,부산광역시 부산진구 가야대로 418 (개금동),2623011100104960000,129.01814869694132,35.15212944184174
2015,2015-02-24,주유소,폐업,부영주유소,서울특별시 용산구 이촌로16 (이촌동),유,서울특별시 용산구 이촌로 16-4 (이촌동),1117012900102120026,126.95419757475374,37.53011656651334
2015,2015-02-23,주유소,폐업,행주주유소,경기도 고양시 덕양구 토당로22 (토당동),정,경기도 고양시 덕양구 토당로 22 (토당동),4128112000108690007,126.82282573920043,37.61852597387969
2015,2015-02-16,주유소,폐업,대성산업㈜ 노원대성주유소,대구광역시 북구 노원로96 (노원동3가),정,대구광역시 북구 노원로 96 (노원동3가),2723010900110390006,128.57213573126714,35.894995399800095
2015,2015-02-12,주유소,휴업,남산주유소,강원도 홍천군 홍천읍 장전평로 235,정,강원특별자치도 홍천군 장전평로 235 (홍천읍),5172025031101180001,127.88033586074623,37.66598233625696
2015,2015-02-11,주유소,폐업,햇살주유소,전라남도 나주시 산남로9 (산포면),정,전라남도 나주시 산남로 9 (산포면),4617040027108550033,126.81602344068249,35.04095211778508
2015,2015-02-25,주유소,폐업,사천주유소,경상남도 사천시 진삼로1055 (사남면),정,경상남도 사천시 진삼로 1055 (사남면),4824032021103430002,128.07121468279598,35.049381405557845
2015,2015-02-26,주유소,폐업,미송주유소,전라남도 광양시 순광로440 (광양읍,유,전라남도 광양시 순광로 466 (광양읍),4623025035118340000,127.56782731553035,34.96250845048544
2015,2015-02-24,주유소,휴업,GS칼텍스㈜ 인천공항점,인천광역시 중구 공항동로295번길124 (운서동),정,인천광역시 중구 공항동로295번길 124 (운서동),2811014700132460029,126.4587822805855,37.47024258812832
2015,2015-02-17,주유소,신규등록,태현마린㈜,울산광역시 울주군 온산읍 덕망로 7-9 303호,정,울산광역시 울주군 덕망로 7-9 (온산읍),3171025032105720035,129.3077913465335,35.43402743489891
2015,2015-02-24,주유소,휴업,하일라주유소,강원도 고성군 토성면 동해대로 4868,유,강원특별자치도 고성군 동해대로 4867 (토성면),5182033035100660004,128.56731610995786,38.247364695911386
2015,2015-02-25,주유소,휴업,㈜최강에너지본점,경기도 가평군 청군로450 (상면),정,경기도 가평군 청군로 450 (상면),4182033025103650001,127.39414515430295,37.762350739649314
2015,2015-02-25,주유소,휴업,대청봉주유소,강원도 속초시 설악산로441 (도문동,정,강원특별자치도 속초시 설악산로 441 (도문동),5121011100117720000,128.55930457087712,38.16434394307279
2015,2015-02-24,주유소,폐업,하나주유소,경상북도 예천군 충효로187 (예천읍),정,경상북도 예천군 충효로 187 (예천읍),4790025027100610001,128.444700851618,36.64955350916067
2015,2015-02-16,주유소,휴업,할렐루야주유소,강원도 춘천시 영서로1244 (동산면),정,강원특별자치도 춘천시 영서로 1244 (동산면),5111032023102870001,127.77317286449819,37.79471154125513
2015,2015-03-02,주유소,등록취소,금강주유소,강원도 영월군 영월로1850 (영월읍),정,강원특별자치도 영월군 영월로 1850 (영월읍),5175025022102800002,128.45708098650286,37.18610822363736
2015,2015-02-16,주유소,휴업,성원주유소,경기도 포천시 청군로3133 (군내면),정,경기도 포천시 청군로 3133 (군내면),4165031026105750003,127.22814365648681,37.877350038660005
2015,2015-02-27,주유소,휴업,진고개주유소,강원도 강릉시 진고개로1067 (연곡면),정,강원특별자치도 강릉시 진고개로 1067 (연곡면),5115037028110600010,128.65845928048316,37.84312709065105
2015,2015-02-27,주유소,폐업,연안주유소,전라남도 목포시 양을로522 (상동),정,전라남도 목포시 양을로 522 (상동),4611015800107880010,126.42268872244614,34.81098813239485
2015,2015-02-24,주유소,폐업,세일주유소,전라남도 신안군 서남문로190 (비금면),정,전라남도 신안군 서남문로 190 (비금면),4691034024103440001,125.98240452016006,34.76924499522454
2015,2015-02-25,주유소,휴업,줄포관광주유소,전라북도 부안군 부안로991 (줄포면),정,전북특별자치도 부안군 부안로 991 (줄포면),5280041021109160009,126.67355391980134,35.59755801687391
2015,2015-02-27,주유소,휴업,OK주유소,경상북도 영덕군 동해대로4499 (강구면),정,경상북도 영덕군 동해대로 4499 (강구면),4777031032105570004,129.3792805814526,36.35897609047296
2015,2015-03-03,주유소,폐업,신도시주유소,경기도 고양시 일산동구 백마로495 (풍동),정,경기도 고양시 일산동구 백마로 495 (풍동),4128510700101480004,126.80306861352564,37.66285692481511
2015,2015-02-23,주유소,폐업,해동주유소,강원도 강릉시 연주로458 (주문진읍),정,강원특별자치도 강릉시 연주로 458 (주문진읍),5115025021103290030,128.8251369227483,37.89285097207542
2015,2015-02-23,주유소,휴업,장백주유소,전라북도 무주군 무설로491 (무주읍),정,전북특별자치도 무주군 무설로 491 (무주읍),5273025024102230000,127.71423510063694,36.030931915626134
2015,2015-02-26,주유소,등록취소,장안주유소,경기도 화성시 3.1만세로274 (장안면,유,경기도 화성시 3.1만세로 275 (장안면),4159037021100380005,126.8355881595634,37.09741490554602
2015,2015-03-04,주유소,휴업,친절한주유소,경기도 남양주시 양진로 329 (진건읍),정,경기도 남양주시 양진로 329 (진건읍),4136025923100470008,127.17398760620779,37.65004076376946
2015,2015-03-03,주유소,폐업,목재단지주유소,인천광역시 서구 염곡로148,정,인천광역시 서구 염곡로 148 (가좌동),2826011200101190001,126.66779333093336,37.49768087080786
2015,2015-03-03,주유소,신규등록,우리셀프주유소,충남 홍성군 은하면 충서로87-1,정,충청남도 홍성군 충서로 87-1 (은하면),4480035031100400003,126.61442811771211,36.49253872644138
2015,2015-03-03,주유소,휴업,장덕주유소,전라북도 장수군 한들로124 (장계면),정,전북특별자치도 장수군 한들로 124 (장계면),5274033521103580037,127.58566041653673,35.73116475271432
2015,2015-03-04,주유소,폐업,세화주유소,인천광역시 서구 드림로396 (당하동),유,인천광역시 서구 드림로 405-76 (마전동),2826011300105320000,126.68429891960474,37.59114453188199
2015,2015-02-27,주유소,휴업,믿음가득주유소,경기도 용인시 처인구 죽양대로820 (백암면),정,경기도 용인시 처인구 죽양대로 820 (백암면),4146135023106020001,127.39368608765065,37.14086028969621
2015,2015-02-24,주유소,휴업,춘장대IC주유소,충청남도 서천군 충서로1310 (비인면),정,충청남도 서천군 충서로 1310 (비인면),4477040025100320001,126.61282878095902,36.16259023183824
2015,2015-03-05,주유소,등록취소,행복드림주유소,전북 전주시 덕진구 고랑동 614-3 외4필지,정,전북특별자치도 전주시 덕진구 고랑동 614-3,5211312900106140003,127.07785648866542,35.888010169061644
2015,2015-03-02,주유소,휴업,물곡주유소,전라북도 진안군 진장로400 (진안읍),정,전북특별자치도 진안군 진장로 400 (진안읍),5272025028111610000,127.46440682623468,35.782451245319784
2015,2015-03-05,주유소,휴업,슈퍼맨주유소㈜,경기도 양주시 평화로1803 (회정동),정,경기도 양주시 평화로 1803 (회정동),4163011700100170008,127.05451142953021,37.85004610521696
2015,2015-03-04,주유소,휴업,유주주유소,인천광역시 서구 봉수대로1581번길24 (금곡동),정,인천광역시 서구 봉수대로1581번길 24 (금곡동),2826011800103470001,126.63901720183247,37.61299267155596
2015,2015-03-05,주유소,휴업,㈜삼보 명진셀프주유소,부산광역시 동래구 충렬대로51 (온천동),정,부산광역시 동래구 충렬대로 51 (온천동),2626010800113520001,129.06718337871897,35.20901588796847
2015,2015-03-03,주유소,폐업,청라신도시주유소,인천광역시 서구 중봉대로350 (원창동),정,인천광역시 서구 중봉대로 350 (원창동),2826011100103820121,126.64910160745202,37.51051863443759
2015,2015-03-09,주유소,휴업,송정주유소,경상북도 구미시 송정대로96 (송정동),정,경상북도 구미시 송정대로 96 (송정동),4719011000104560000,128.34896485569945,36.116704181999225
2015,2015-03-02,주유소,휴업,성림주유소,대전광역시 유성구 유성대로753번길 6,대,대전광역시 유성구 유성대로,3020000000000000000,127.36171839432359,36.40005029951464
2015,2015-02-27,주유소,휴업,남양주유소,경상남도 사천시 진삼로252 (신벽동),정,경상남도 사천시 진삼로 252 (신벽동),4824012300105320003,128.0628490723144,34.97904227549645
2015,2015-03-11,주유소,폐업,대현주유소,울산광역시 남구 번영로11 (야음동),정,울산광역시 남구 번영로 11 (야음동),3114010800106630003,129.32999604487495,35.52663357111106
2015,2015-03-04,주유소,폐업,현대오일뱅크㈜직영 연희현대,서울특별시 서대문구 연희로141 (연희동),정,서울특별시 서대문구 연희로 141 (연희동),1141011700100860006,126.93330983449015,37.570235534610454
2015,2015-02-25,주유소,휴업,평촌주유소,대전광역시 서구 벌곡로394 (평촌동),정,대전광역시 서구 벌곡로 394 (평촌동),3017012100101130006,127.32011392991951,36.23976453401632
2015,2015-03-10,주유소,휴업,신북주유소,전라남도 영암군 예향로2605 (신북면),정,전라남도 영암군 예향로 2605 (신북면),4683033030102350060,126.69141274740566,34.89308771463033
2015,2015-03-09,주유소,휴업,SK영신주유소,대구광역시 동구 신암남로146 (신암동),정,대구광역시 동구 신암남로 146 (신암동),2714010100103480001,128.63086601306705,35.882308595696685
2015,2015-03-11,주유소,휴업,쌍둥이주유소,충청북도 제천시 청풍호로130 (강제동),정,충청북도 제천시 청풍호로 130 (강제동),4315012100105560003,128.20178376352968,37.11959570686762
